"steps","funnel_name","platform","age_range","user_count","ride_count","download_date","purchased_amount"
"0","download","android","25-34","2","","2021-05-04",""
"0","download","web","25-34","1","","2021-09-14",""
"0","download","android","25-34","2","","2021-12-10",""
"0","download","ios","35-44","11","","2021-02-12",""
"0","download","ios","35-44","15","","2021-01-04",""
"0","download","android","25-34","4","","2021-02-25",""
"0","download","android","35-44","4","","2021-01-11",""
"0","download","ios","","17","","2021-10-30",""
"0","download","android","25-34","2","","2021-01-07",""
"0","download","android","35-44","5","","2021-06-15",""
"0","download","ios","18-24","2","","2021-10-09",""
"0","download","android","25-34","1","","2021-11-01",""
"0","download","web","18-24","1","","2021-07-09",""
"0","download","android","45-54","2","","2021-03-22",""
"0","download","ios","35-44","11","","2021-01-13",""
"0","download","web","","4","","2021-06-05",""
"0","download","android","","5","","2021-09-14",""
"0","download","web","18-24","1","","2021-03-02",""
"0","download","web","25-34","1","","2021-04-13",""
"0","download","web","25-34","2","","2021-05-02",""
"0","download","ios","25-34","11","","2021-01-16",""
"0","download","ios","25-34","8","","2021-04-02",""
"0","download","android","18-24","1","","2021-09-18",""
"0","download","ios","35-44","12","","2021-04-09",""
"0","download","ios","35-44","10","","2021-11-04",""
"0","download","ios","","7","","2021-03-22",""
"0","download","web","18-24","1","","2021-12-24",""
"0","download","ios","45-54","3","","2021-01-14",""
"0","download","android","","13","","2021-08-08",""
"0","download","android","25-34","2","","2021-12-24",""
"0","download","web","45-54","1","","2021-11-03",""
"0","download","web","35-44","2","","2021-09-29",""
"0","download","ios","18-24","2","","2021-02-23",""
"0","download","ios","18-24","2","","2021-04-17",""
"2","ride_requested","android","35-44","1074","33420","",""
"0","download","android","","10","","2021-03-18",""
"0","download","android","","9","","2021-12-11",""
"0","download","web","","3","","2021-08-12",""
"0","download","ios","45-54","4","","2021-09-21",""
"0","download","ios","","20","","2021-06-15",""
"0","download","android","18-24","2","","2021-08-03",""
"0","download","ios","18-24","1","","2021-04-23",""
"0","download","ios","45-54","1","","2021-01-12",""
"0","download","android","35-44","6","","2021-04-01",""
"0","download","android","","9","","2021-02-06",""
"0","download","web","25-34","2","","2021-08-13",""
"0","download","web","","5","","2021-05-20",""
"0","download","android","18-24","3","","2021-07-12",""
"0","download","ios","45-54","1","","2021-06-27",""
"0","download","web","","3","","2021-09-07",""
"0","download","ios","18-24","4","","2021-07-09",""
"0","download","web","18-24","2","","2021-05-27",""
"0","download","ios","35-44","6","","2021-11-21",""
"0","download","android","18-24","2","","2021-02-18",""
"0","download","web","35-44","3","","2021-08-19",""
"0","download","ios","45-54","2","","2021-10-30",""
"0","download","android","18-24","2","","2021-02-15",""
"0","download","android","35-44","2","","2021-01-15",""
"0","download","web","45-54","1","","2021-08-22",""
"0","download","ios","35-44","11","","2021-01-06",""
"0","download","android","18-24","1","","2021-08-26",""
"0","download","web","35-44","1","","2021-08-26",""
"0","download","ios","18-24","4","","2021-10-18",""
"0","download","android","","9","","2021-05-25",""
"0","download","android","45-54","3","","2021-12-13",""
"0","download","web","45-54","1","","2021-10-15",""
"0","download","android","18-24","1","","2021-03-16",""
"0","download","android","45-54","3","","2021-09-04",""
"0","download","ios","18-24","2","","2021-11-16",""
"0","download","android","45-54","2","","2021-09-05",""
"0","download","android","","2","","2021-08-01",""
"0","download","ios","45-54","2","","2021-04-13",""
"0","download","web","","5","","2021-02-16",""
"0","download","ios","18-24","2","","2021-10-06",""
"0","download","android","18-24","3","","2021-08-19",""
"0","download","ios","45-54","4","","2021-05-11",""
"0","download","android","25-34","3","","2021-10-17",""
"0","download","ios","","17","","2021-06-30",""
"0","download","ios","","15","","2021-07-14",""
"0","download","ios","35-44","11","","2021-06-03",""
"0","download","ios","","16","","2021-10-29",""
"0","download","ios","","18","","2021-12-23",""
"0","download","android","","10","","2021-07-28",""
"0","download","android","","8","","2021-08-24",""
"0","download","android","45-54","2","","2021-07-05",""
"0","download","android","18-24","3","","2021-03-22",""
"0","download","ios","35-44","6","","2021-09-18",""
"0","download","ios","25-34","8","","2021-08-19",""
"0","download","ios","18-24","1","","2021-11-25",""
"0","download","ios","","23","","2021-03-21",""
"0","download","web","35-44","4","","2021-08-10",""
"0","download","android","45-54","2","","2021-06-13",""
"0","download","ios","35-44","10","","2021-05-10",""
"0","download","android","35-44","2","","2021-04-19",""
"0","download","web","45-54","1","","2021-10-10",""
"0","download","android","45-54","2","","2021-04-26",""
"0","download","android","18-24","7","","2021-11-24",""
"0","download","android","45-54","1","","2021-06-24",""
"0","download","android","18-24","1","","2021-02-09",""
"0","download","web","35-44","1","","2021-08-30",""
"0","download","ios","45-54","3","","2021-08-13",""
"0","download","web","","2","","2021-09-29",""
"0","download","web","25-34","1","","2021-02-28",""
"0","download","web","","2","","2021-03-13",""
"0","download","android","35-44","6","","2021-10-24",""
"0","download","android","45-54","2","","2021-07-20",""
"0","download","ios","35-44","3","","2021-03-19",""
"0","download","ios","35-44","11","","2021-10-25",""
"0","download","ios","45-54","2","","2021-02-12",""
"0","download","android","35-44","2","","2021-02-03",""
"0","download","ios","45-54","6","","2021-05-21",""
"0","download","ios","","20","","2021-06-03",""
"0","download","android","25-34","4","","2021-06-03",""
"0","download","ios","35-44","11","","2021-06-16",""
"0","download","ios","18-24","4","","2021-03-14",""
"0","download","web","35-44","1","","2021-01-19",""
"0","download","android","35-44","8","","2021-01-18",""
"0","download","web","35-44","1","","2021-06-02",""
"0","download","ios","25-34","3","","2021-10-16",""
"0","download","web","35-44","2","","2021-09-25",""
"0","download","web","","2","","2021-06-26",""
"0","download","ios","25-34","6","","2021-11-17",""
"0","download","ios","18-24","2","","2021-02-28",""
"0","download","ios","45-54","4","","2021-02-16",""
"0","download","web","","3","","2021-09-19",""
"0","download","android","","4","","2021-05-19",""
"0","download","android","25-34","2","","2021-03-25",""
"0","download","ios","","22","","2021-05-26",""
"0","download","android","18-24","3","","2021-09-28",""
"0","download","ios","45-54","3","","2021-02-23",""
"0","download","ios","25-34","1","","2021-10-14",""
"0","download","android","","11","","2021-08-03",""
"0","download","web","","5","","2021-02-09",""
"0","download","web","18-24","1","","2021-04-07",""
"0","download","android","25-34","3","","2021-09-07",""
"0","download","ios","25-34","4","","2021-11-22",""
"0","download","ios","35-44","12","","2021-04-06",""
"0","download","ios","25-34","6","","2021-09-16",""
"0","download","android","35-44","4","","2021-02-18",""
"0","download","ios","18-24","3","","2021-12-21",""
"0","download","web","35-44","1","","2021-07-01",""
"0","download","android","18-24","1","","2021-12-12",""
"0","download","android","25-34","5","","2021-05-19",""
"0","download","web","35-44","1","","2021-04-21",""
"0","download","web","","1","","2021-08-29",""
"0","download","android","35-44","6","","2021-01-23",""
"0","download","ios","","20","","2021-07-28",""
"0","download","ios","25-34","6","","2021-02-14",""
"0","download","web","","5","","2021-08-31",""
"0","download","ios","","24","","2021-06-10",""
"0","download","android","45-54","2","","2021-02-15",""
"0","download","ios","","23","","2021-04-13",""
"0","download","android","45-54","3","","2021-08-09",""
"0","download","android","18-24","1","","2021-08-30",""
"0","download","android","18-24","3","","2021-11-15",""
"0","download","ios","","21","","2021-06-06",""
"0","download","android","","10","","2021-02-09",""
"0","download","android","18-24","2","","2021-10-08",""
"0","download","ios","18-24","4","","2021-08-28",""
"0","download","ios","45-54","4","","2021-06-04",""
"0","download","web","25-34","1","","2021-08-08",""
"0","download","ios","35-44","5","","2021-11-18",""
"0","download","web","45-54","1","","2021-04-21",""
"0","download","web","","5","","2021-06-29",""
"3","ride_accepted","web","","345","7026","",""
"0","download","android","35-44","6","","2021-02-20",""
"0","download","ios","35-44","9","","2021-06-17",""
"0","download","ios","35-44","10","","2021-07-21",""
"0","download","ios","35-44","5","","2021-11-12",""
"0","download","android","25-34","2","","2021-08-10",""
"0","download","ios","35-44","9","","2021-10-12",""
"0","download","web","","5","","2021-05-07",""
"0","download","ios","35-44","10","","2021-06-26",""
"1","sign_up","android","35-44","1509","","",""
"0","download","ios","18-24","6","","2021-09-15",""
"5","payment","ios","35-44","1114","37974","","759299.369999995"
"6","Review","android","35-44","390","13884","",""
"0","download","ios","35-44","10","","2021-06-18",""
"0","download","ios","","13","","2021-11-26",""
"0","download","web","35-44","3","","2021-10-10",""
"0","download","web","","3","","2021-02-21",""
"0","download","ios","35-44","11","","2021-08-17",""
"0","download","android","25-34","2","","2021-03-14",""
"0","download","web","25-34","2","","2021-05-03",""
"0","download","android","35-44","3","","2021-09-28",""
"0","download","android","35-44","4","","2021-08-25",""
"0","download","web","18-24","1","","2021-06-20",""
"0","download","android","35-44","7","","2021-11-21",""
"0","download","web","35-44","1","","2021-09-21",""
"0","download","ios","45-54","1","","2021-09-29",""
"0","download","web","35-44","2","","2021-03-28",""
"0","download","web","35-44","2","","2021-06-03",""
"0","download","ios","18-24","2","","2021-06-30",""
"0","download","android","45-54","2","","2021-12-15",""
"0","download","ios","25-34","6","","2021-04-23",""
"0","download","ios","18-24","2","","2021-03-01",""
"0","download","android","","16","","2021-02-04",""
"0","download","ios","25-34","4","","2021-10-10",""
"0","download","android","35-44","6","","2021-10-19",""
"0","download","android","35-44","5","","2021-04-09",""
"0","download","web","18-24","1","","2021-05-07",""
"0","download","android","25-34","7","","2021-08-27",""
"0","download","android","35-44","5","","2021-07-03",""
"0","download","web","45-54","1","","2021-07-03",""
"0","download","android","","7","","2021-06-10",""
"0","download","android","","10","","2021-04-08",""
"0","download","android","25-34","2","","2021-07-29",""
"0","download","android","","8","","2021-09-05",""
"0","download","android","45-54","1","","2021-10-01",""
"0","download","ios","18-24","6","","2021-12-20",""
"0","download","android","","7","","2021-09-08",""
"0","download","ios","45-54","6","","2021-08-27",""
"0","download","android","35-44","2","","2021-03-08",""
"0","download","web","18-24","1","","2021-05-15",""
"0","download","web","45-54","1","","2021-02-08",""
"0","download","android","35-44","2","","2021-10-25",""
"0","download","web","","4","","2021-07-06",""
"0","download","android","25-34","4","","2021-10-21",""
"0","download","web","35-44","1","","2021-09-05",""
"0","download","android","","6","","2021-01-02",""
"0","download","web","18-24","1","","2021-09-18",""
"0","download","android","45-54","2","","2021-02-21",""
"0","download","ios","45-54","4","","2021-03-07",""
"0","download","web","18-24","1","","2021-11-22",""
"0","download","ios","18-24","2","","2021-02-22",""
"0","download","web","18-24","1","","2021-10-19",""
"0","download","android","35-44","3","","2021-08-13",""
"0","download","ios","","15","","2021-10-22",""
"0","download","android","45-54","3","","2021-05-09",""
"0","download","ios","18-24","4","","2021-01-08",""
"0","download","web","25-34","1","","2021-05-12",""
"0","download","android","","4","","2021-04-24",""
"0","download","android","25-34","4","","2021-09-10",""
"0","download","ios","18-24","5","","2021-11-04",""
"0","download","ios","35-44","7","","2021-08-22",""
"0","download","android","25-34","5","","2021-12-27",""
"0","download","android","18-24","3","","2021-02-20",""
"0","download","web","","2","","2021-12-14",""
"0","download","ios","35-44","10","","2021-04-03",""
"0","download","ios","18-24","5","","2021-01-03",""
"0","download","ios","18-24","2","","2021-01-01",""
"0","download","web","25-34","3","","2021-12-06",""
"0","download","android","45-54","2","","2021-03-02",""
